,trip_id,trip_headsign
10822,BSP22GEN-E073-Weekday-00_027250_E..S04R,World Trade Center
10823,BSP22GEN-E073-Weekday-00_028850_E..N05R,Jamaica Center-Parsons/Archer
10824,BSP22GEN-E073-Weekday-00_029250_E..S04R,World Trade Center
10825,BSP22GEN-E073-Weekday-00_030550_E..S04R,World Trade Center
10826,BSP22GEN-E073-Weekday-00_030850_E..N05R,Jamaica Center-Parsons/Archer
10827,BSP22GEN-E073-Weekday-00_032250_E..S69R,World Trade Center
10828,BSP22GEN-E073-Weekday-00_032400_E..N05R,Jamaica Center-Parsons/Archer
10829,BSP22GEN-E073-Weekday-00_033700_E..S69R,World Trade Center
10830,BSP22GEN-E073-Weekday-00_033800_E..N05R,Jamaica Center-Parsons/Archer
10831,BSP22GEN-E073-Weekday-00_034600_E..S69R,World Trade Center
10832,BSP22GEN-E073-Weekday-00_035300_E..N72R,Jamaica Center-Parsons/Archer
10833,BSP22GEN-E073-Weekday-00_035350_E..S69R,World Trade Center
10834,BSP22GEN-E073-Weekday-00_035800_E..S69R,World Trade Center
10835,BSP22GEN-E073-Weekday-00_036500_E..N72R,Jamaica Center-Parsons/Archer
10836,BSP22GEN-E073-Weekday-00_036700_E..S71R,World Trade Center
10837,BSP22GEN-E073-Weekday-00_037450_E..S71R,World Trade Center
10838,BSP22GEN-E073-Weekday-00_037550_E..N72R,Jamaica Center-Parsons/Archer
10839,BSP22GEN-E073-Weekday-00_038100_E..S71R,World Trade Center
10840,BSP22GEN-E073-Weekday-00_038700_E..S71R,World Trade Center
10841,BSP22GEN-E073-Weekday-00_038750_E..N72R,Jamaica Center-Parsons/Archer
10842,BSP22GEN-E073-Weekday-00_039250_E..S71R,World Trade Center
10843,BSP22GEN-E073-Weekday-00_039850_E..S71R,World Trade Center
10844,BSP22GEN-E073-Weekday-00_039950_E..N72R,Jamaica Center-Parsons/Archer
10845,BSP22GEN-E073-Weekday-00_040300_E..S71R,World Trade Center
10846,BSP22GEN-E073-Weekday-00_040750_E..N72R,Jamaica Center-Parsons/Archer
10847,BSP22GEN-E073-Weekday-00_040900_E..S71R,World Trade Center
10848,BSP22GEN-E073-Weekday-00_041250_E..N72R,Jamaica Center-Parsons/Archer
10849,BSP22GEN-E073-Weekday-00_041350_E..S71R,World Trade Center
10850,BSP22GEN-E073-Weekday-00_041850_E..S71R,World Trade Center
10851,BSP22GEN-E073-Weekday-00_042050_E..N66R,Jamaica Center-Parsons/Archer
10852,BSP22GEN-E073-Weekday-00_042250_E..S71R,World Trade Center
10853,BSP22GEN-E073-Weekday-00_042750_E..S71R,World Trade Center
10854,BSP22GEN-E073-Weekday-00_042850_E..N66R,Jamaica Center-Parsons/Archer
10855,BSP22GEN-E073-Weekday-00_043250_E..S56R,World Trade Center
10856,BSP22GEN-E073-Weekday-00_043350_E..S71R,World Trade Center
10857,BSP22GEN-E073-Weekday-00_043500_E..N66R,Jamaica Center-Parsons/Archer
10858,BSP22GEN-E073-Weekday-00_043850_E..S71R,World Trade Center
10859,BSP22GEN-E073-Weekday-00_044100_E..N66R,Jamaica Center-Parsons/Archer
10860,BSP22GEN-E073-Weekday-00_044250_E..S71R,World Trade Center
10861,BSP22GEN-E073-Weekday-00_044650_E..S71R,World Trade Center
10862,BSP22GEN-E073-Weekday-00_044700_E..N66R,Jamaica Center-Parsons/Archer
10863,BSP22GEN-E073-Weekday-00_045100_E..S56R,World Trade Center
10864,BSP22GEN-E073-Weekday-00_045250_E..S71R,World Trade Center
10865,BSP22GEN-E073-Weekday-00_045300_E..N66R,Jamaica Center-Parsons/Archer
10866,BSP22GEN-E073-Weekday-00_045750_E..S71R,World Trade Center
10867,BSP22GEN-E073-Weekday-00_045900_E..N66R,Jamaica Center-Parsons/Archer
10868,BSP22GEN-E073-Weekday-00_046150_E..S71R,World Trade Center
10869,BSP22GEN-E073-Weekday-00_046450_E..N66R,Jamaica Center-Parsons/Archer
10870,BSP22GEN-E073-Weekday-00_046650_E..S71R,World Trade Center
10871,BSP22GEN-E073-Weekday-00_047000_E..N66R,Jamaica Center-Parsons/Archer
10872,BSP22GEN-E073-Weekday-00_047100_E..S56R,World Trade Center
10873,BSP22GEN-E073-Weekday-00_047350_E..S71R,World Trade Center
10874,BSP22GEN-E073-Weekday-00_047500_E..N66R,Jamaica Center-Parsons/Archer
10875,BSP22GEN-E073-Weekday-00_047850_E..S71R,World Trade Center
10876,BSP22GEN-E073-Weekday-00_048050_E..N66R,Jamaica Center-Parsons/Archer
10877,BSP22GEN-E073-Weekday-00_048250_E..S71R,World Trade Center
10878,BSP22GEN-E073-Weekday-00_048500_E..N66R,Jamaica Center-Parsons/Archer
10879,BSP22GEN-E073-Weekday-00_048650_E..S71R,World Trade Center
10880,BSP22GEN-E073-Weekday-00_048800_E..N66R,Jamaica Center-Parsons/Archer
10881,BSP22GEN-E073-Weekday-00_049100_E..S56R,World Trade Center
10882,BSP22GEN-E073-Weekday-00_049300_E..N66R,Jamaica Center-Parsons/Archer
10883,BSP22GEN-E073-Weekday-00_049300_E..S71R,World Trade Center
10884,BSP22GEN-E073-Weekday-00_049600_E..N66R,Jamaica Center-Parsons/Archer
10885,BSP22GEN-E073-Weekday-00_049850_E..S71R,World Trade Center
10886,BSP22GEN-E073-Weekday-00_050000_E..N66R,Jamaica Center-Parsons/Archer
10887,BSP22GEN-E073-Weekday-00_050250_E..S71R,World Trade Center
10888,BSP22GEN-E073-Weekday-00_050400_E..N66R,Jamaica Center-Parsons/Archer
10889,BSP22GEN-E073-Weekday-00_050650_E..S71R,World Trade Center
10890,BSP22GEN-E073-Weekday-00_050850_E..N55R,Jamaica-179 St
10891,BSP22GEN-E073-Weekday-00_051150_E..S71R,World Trade Center
10892,BSP22GEN-E073-Weekday-00_051250_E..N66R,Jamaica Center-Parsons/Archer
10893,BSP22GEN-E073-Weekday-00_051650_E..S71R,World Trade Center
10894,BSP22GEN-E073-Weekday-00_051700_E..N66R,Jamaica Center-Parsons/Archer
10895,BSP22GEN-E073-Weekday-00_052100_E..N66R,Jamaica Center-Parsons/Archer
10896,BSP22GEN-E073-Weekday-00_052300_E..S71R,World Trade Center
10897,BSP22GEN-E073-Weekday-00_052500_E..N66R,Jamaica Center-Parsons/Archer
10898,BSP22GEN-E073-Weekday-00_052800_E..S71R,World Trade Center
10899,BSP22GEN-E073-Weekday-00_052850_E..N66R,Jamaica Center-Parsons/Archer
10900,BSP22GEN-E073-Weekday-00_053300_E..S71R,World Trade Center
10901,BSP22GEN-E073-Weekday-00_053350_E..N66R,Jamaica Center-Parsons/Archer
10902,BSP22GEN-E073-Weekday-00_053800_E..N66R,Jamaica Center-Parsons/Archer
10903,BSP22GEN-E073-Weekday-00_053900_E..S71R,World Trade Center
10904,BSP22GEN-E073-Weekday-00_054200_E..N55R,Jamaica-179 St
10905,BSP22GEN-E073-Weekday-00_054500_E..N66R,Jamaica Center-Parsons/Archer
10906,BSP22GEN-E073-Weekday-00_054500_E..S71R,World Trade Center
10907,BSP22GEN-E073-Weekday-00_054900_E..N66R,Jamaica Center-Parsons/Archer
10908,BSP22GEN-E073-Weekday-00_054950_E..S71R,World Trade Center
10909,BSP22GEN-E073-Weekday-00_055300_E..N55R,Jamaica-179 St
10910,BSP22GEN-E073-Weekday-00_055400_E..S71R,World Trade Center
10911,BSP22GEN-E073-Weekday-00_055750_E..N66R,Jamaica Center-Parsons/Archer
10912,BSP22GEN-E073-Weekday-00_056100_E..N66R,Jamaica Center-Parsons/Archer
10913,BSP22GEN-E073-Weekday-00_056150_E..S71R,World Trade Center
10914,BSP22GEN-E073-Weekday-00_056500_E..N66R,Jamaica Center-Parsons/Archer
10915,BSP22GEN-E073-Weekday-00_056700_E..S71R,World Trade Center
10916,BSP22GEN-E073-Weekday-00_057100_E..N66R,Jamaica Center-Parsons/Archer
10917,BSP22GEN-E073-Weekday-00_057300_E..S71R,World Trade Center
10918,BSP22GEN-E073-Weekday-00_057750_E..N66R,Jamaica Center-Parsons/Archer
10919,BSP22GEN-E073-Weekday-00_057850_E..S71R,World Trade Center
10920,BSP22GEN-E073-Weekday-00_058050_E..N66R,Jamaica Center-Parsons/Archer
10921,BSP22GEN-E073-Weekday-00_058550_E..S71R,World Trade Center
10922,BSP22GEN-E073-Weekday-00_058650_E..N66R,Jamaica Center-Parsons/Archer
10923,BSP22GEN-E073-Weekday-00_059100_E..N66R,Jamaica Center-Parsons/Archer
10924,BSP22GEN-E073-Weekday-00_059150_E..S71R,World Trade Center
10925,BSP22GEN-E073-Weekday-00_059650_E..N66R,Jamaica Center-Parsons/Archer
10926,BSP22GEN-E073-Weekday-00_059750_E..S71R,World Trade Center
10927,BSP22GEN-E073-Weekday-00_060050_E..N66R,Jamaica Center-Parsons/Archer
10928,BSP22GEN-E073-Weekday-00_060350_E..S71R,World Trade Center
10929,BSP22GEN-E073-Weekday-00_060500_E..N66R,Jamaica Center-Parsons/Archer
10930,BSP22GEN-E073-Weekday-00_060900_E..S71R,World Trade Center
10931,BSP22GEN-E073-Weekday-00_061200_E..N66R,Jamaica Center-Parsons/Archer
10932,BSP22GEN-E073-Weekday-00_061450_E..S71R,World Trade Center
10933,BSP22GEN-E073-Weekday-00_061700_E..N66R,Jamaica Center-Parsons/Archer
10934,BSP22GEN-E073-Weekday-00_061900_E..S71R,World Trade Center
10935,BSP22GEN-E073-Weekday-00_062400_E..N66R,Jamaica Center-Parsons/Archer
10936,BSP22GEN-E073-Weekday-00_062450_E..S71R,World Trade Center
10937,BSP22GEN-E073-Weekday-00_062900_E..S71R,World Trade Center
10938,BSP22GEN-E073-Weekday-00_063000_E..N66R,Jamaica Center-Parsons/Archer
10939,BSP22GEN-E073-Weekday-00_063550_E..N66R,Jamaica Center-Parsons/Archer
10940,BSP22GEN-E073-Weekday-00_063650_E..S71R,World Trade Center
10941,BSP22GEN-E073-Weekday-00_064150_E..N66R,Jamaica Center-Parsons/Archer
10942,BSP22GEN-E073-Weekday-00_064250_E..S71R,World Trade Center
10943,BSP22GEN-E073-Weekday-00_064700_E..N66R,Jamaica Center-Parsons/Archer
10944,BSP22GEN-E073-Weekday-00_064850_E..S71R,World Trade Center
10945,BSP22GEN-E073-Weekday-00_065350_E..N66R,Jamaica Center-Parsons/Archer
10946,BSP22GEN-E073-Weekday-00_065500_E..S71R,World Trade Center
10947,BSP22GEN-E073-Weekday-00_065900_E..S71R,World Trade Center
10948,BSP22GEN-E073-Weekday-00_065950_E..N66R,Jamaica Center-Parsons/Archer
10949,BSP22GEN-E073-Weekday-00_066450_E..N66R,Jamaica Center-Parsons/Archer
10950,BSP22GEN-E073-Weekday-00_066650_E..S71R,World Trade Center
10951,BSP22GEN-E073-Weekday-00_066900_E..N66R,Jamaica Center-Parsons/Archer
10952,BSP22GEN-E073-Weekday-00_067250_E..N66R,Jamaica Center-Parsons/Archer
10953,BSP22GEN-E073-Weekday-00_067250_E..S71R,World Trade Center
10954,BSP22GEN-E073-Weekday-00_067750_E..S71R,World Trade Center
10955,BSP22GEN-E073-Weekday-00_067850_E..N66R,Jamaica Center-Parsons/Archer
10956,BSP22GEN-E073-Weekday-00_068350_E..S71R,World Trade Center
10957,BSP22GEN-E073-Weekday-00_068450_E..N66R,Jamaica Center-Parsons/Archer
10958,BSP22GEN-E073-Weekday-00_068900_E..S71R,World Trade Center
10959,BSP22GEN-E073-Weekday-00_069050_E..N66R,Jamaica Center-Parsons/Archer
10960,BSP22GEN-E073-Weekday-00_069650_E..S71R,World Trade Center
10961,BSP22GEN-E073-Weekday-00_069700_E..N66R,Jamaica Center-Parsons/Archer
10962,BSP22GEN-E073-Weekday-00_070400_E..N66R,Jamaica Center-Parsons/Archer
10963,BSP22GEN-E073-Weekday-00_070400_E..S71R,World Trade Center
10964,BSP22GEN-E073-Weekday-00_070900_E..N66R,Jamaica Center-Parsons/Archer
10965,BSP22GEN-E073-Weekday-00_071150_E..S71R,World Trade Center
10966,BSP22GEN-E073-Weekday-00_071450_E..N66R,Jamaica Center-Parsons/Archer
10967,BSP22GEN-E073-Weekday-00_071850_E..S71R,World Trade Center
10968,BSP22GEN-E073-Weekday-00_072050_E..N66R,Jamaica Center-Parsons/Archer
10969,BSP22GEN-E073-Weekday-00_072650_E..S71R,World Trade Center
10970,BSP22GEN-E073-Weekday-00_072700_E..N66R,Jamaica Center-Parsons/Archer
10971,BSP22GEN-E073-Weekday-00_073400_E..N66R,Jamaica Center-Parsons/Archer
10972,BSP22GEN-E073-Weekday-00_073400_E..S71R,World Trade Center
10973,BSP22GEN-E073-Weekday-00_073850_E..N66R,Jamaica Center-Parsons/Archer
10974,BSP22GEN-E073-Weekday-00_074150_E..S71R,World Trade Center
10975,BSP22GEN-E073-Weekday-00_074450_E..N66R,Jamaica Center-Parsons/Archer
10976,BSP22GEN-E073-Weekday-00_074900_E..S71R,World Trade Center
10977,BSP22GEN-E073-Weekday-00_075100_E..N66R,Jamaica Center-Parsons/Archer
10978,BSP22GEN-E073-Weekday-00_075650_E..S71R,World Trade Center
10979,BSP22GEN-E073-Weekday-00_075900_E..N66R,Jamaica Center-Parsons/Archer
10980,BSP22GEN-E073-Weekday-00_076400_E..S71R,World Trade Center
10981,BSP22GEN-E073-Weekday-00_076700_E..N66R,Jamaica Center-Parsons/Archer
10982,BSP22GEN-E073-Weekday-00_077150_E..S71R,World Trade Center
10983,BSP22GEN-E073-Weekday-00_077450_E..N66R,Jamaica Center-Parsons/Archer
10984,BSP22GEN-E073-Weekday-00_077900_E..S71R,World Trade Center
10985,BSP22GEN-E073-Weekday-00_078100_E..N66R,Jamaica Center-Parsons/Archer
10986,BSP22GEN-E073-Weekday-00_078650_E..S71R,World Trade Center
10987,BSP22GEN-E073-Weekday-00_078850_E..N66R,Jamaica Center-Parsons/Archer
10988,BSP22GEN-E073-Weekday-00_079400_E..S71R,World Trade Center
10989,BSP22GEN-E073-Weekday-00_079700_E..N66R,Jamaica Center-Parsons/Archer
10990,BSP22GEN-E073-Weekday-00_080150_E..S71R,World Trade Center
10991,BSP22GEN-E073-Weekday-00_080450_E..N66R,Jamaica Center-Parsons/Archer
10992,BSP22GEN-E073-Weekday-00_080900_E..S71R,World Trade Center
10993,BSP22GEN-E073-Weekday-00_081100_E..N66R,Jamaica Center-Parsons/Archer
10994,BSP22GEN-E073-Weekday-00_081500_E..S71R,World Trade Center
10995,BSP22GEN-E073-Weekday-00_081950_E..N66R,Jamaica Center-Parsons/Archer
10996,BSP22GEN-E073-Weekday-00_082100_E..S71R,World Trade Center
10997,BSP22GEN-E073-Weekday-00_082700_E..N66R,Jamaica Center-Parsons/Archer
10998,BSP22GEN-E073-Weekday-00_082700_E..S71R,World Trade Center
10999,BSP22GEN-E073-Weekday-00_083300_E..S71R,World Trade Center
11000,BSP22GEN-E073-Weekday-00_083450_E..N66R,Jamaica Center-Parsons/Archer
11001,BSP22GEN-E073-Weekday-00_083900_E..S71R,World Trade Center
11002,BSP22GEN-E073-Weekday-00_084100_E..N66R,Jamaica Center-Parsons/Archer
11003,BSP22GEN-E073-Weekday-00_084500_E..S71R,World Trade Center
11004,BSP22GEN-E073-Weekday-00_084950_E..N66R,Jamaica Center-Parsons/Archer
11005,BSP22GEN-E073-Weekday-00_085100_E..S71R,World Trade Center
11006,BSP22GEN-E073-Weekday-00_085700_E..N66R,Jamaica Center-Parsons/Archer
11007,BSP22GEN-E073-Weekday-00_085700_E..S71R,World Trade Center
11008,BSP22GEN-E073-Weekday-00_086300_E..S71R,World Trade Center
11009,BSP22GEN-E073-Weekday-00_086450_E..N66R,Jamaica Center-Parsons/Archer
11010,BSP22GEN-E073-Weekday-00_086950_E..S71R,World Trade Center
11011,BSP22GEN-E073-Weekday-00_087100_E..N66R,Jamaica Center-Parsons/Archer
11012,BSP22GEN-E073-Weekday-00_087650_E..S71R,World Trade Center
11013,BSP22GEN-E073-Weekday-00_087700_E..N66R,Jamaica Center-Parsons/Archer
11014,BSP22GEN-E073-Weekday-00_088350_E..S71R,World Trade Center
11015,BSP22GEN-E073-Weekday-00_088400_E..N66R,Jamaica Center-Parsons/Archer
11016,BSP22GEN-E073-Weekday-00_088900_E..N66R,Jamaica Center-Parsons/Archer
11017,BSP22GEN-E073-Weekday-00_089050_E..S71R,World Trade Center
11018,BSP22GEN-E073-Weekday-00_089500_E..N66R,Jamaica Center-Parsons/Archer
11019,BSP22GEN-E073-Weekday-00_089600_E..S71R,World Trade Center
11020,BSP22GEN-E073-Weekday-00_090100_E..N66R,Jamaica Center-Parsons/Archer
11021,BSP22GEN-E073-Weekday-00_090100_E..S71R,World Trade Center
11022,BSP22GEN-E073-Weekday-00_090600_E..S71R,World Trade Center
11023,BSP22GEN-E073-Weekday-00_090700_E..N66R,Jamaica Center-Parsons/Archer
11024,BSP22GEN-E073-Weekday-00_091100_E..N66R,Jamaica Center-Parsons/Archer
11025,BSP22GEN-E073-Weekday-00_091100_E..S71R,World Trade Center
11026,BSP22GEN-E073-Weekday-00_091500_E..S71R,World Trade Center
11027,BSP22GEN-E073-Weekday-00_091900_E..N66R,Jamaica Center-Parsons/Archer
11028,BSP22GEN-E073-Weekday-00_092000_E..S71R,World Trade Center
11029,BSP22GEN-E073-Weekday-00_092300_E..S71R,World Trade Center
11030,BSP22GEN-E073-Weekday-00_092500_E..N66R,Jamaica Center-Parsons/Archer
11031,BSP22GEN-E073-Weekday-00_092800_E..S71R,World Trade Center
11032,BSP22GEN-E073-Weekday-00_093050_E..N66R,Jamaica Center-Parsons/Archer
11033,BSP22GEN-E073-Weekday-00_093300_E..S71R,World Trade Center
11034,BSP22GEN-E073-Weekday-00_093650_E..N66R,Jamaica Center-Parsons/Archer
11035,BSP22GEN-E073-Weekday-00_093800_E..S71R,World Trade Center
11036,BSP22GEN-E073-Weekday-00_094100_E..N66R,Jamaica Center-Parsons/Archer
11037,BSP22GEN-E073-Weekday-00_094250_E..S71R,World Trade Center
11038,BSP22GEN-E073-Weekday-00_094650_E..N66R,Jamaica Center-Parsons/Archer
11039,BSP22GEN-E073-Weekday-00_094650_E..S71R,World Trade Center
11040,BSP22GEN-E073-Weekday-00_095250_E..N66R,Jamaica Center-Parsons/Archer
11041,BSP22GEN-E073-Weekday-00_095250_E..S71R,World Trade Center
11042,BSP22GEN-E073-Weekday-00_095750_E..S56R,World Trade Center
11043,BSP22GEN-E073-Weekday-00_095850_E..N66R,Jamaica Center-Parsons/Archer
11044,BSP22GEN-E073-Weekday-00_095850_E..S71R,World Trade Center
11045,BSP22GEN-E073-Weekday-00_096250_E..S71R,World Trade Center
11046,BSP22GEN-E073-Weekday-00_096400_E..N66R,Jamaica Center-Parsons/Archer
11047,BSP22GEN-E073-Weekday-00_096750_E..S71R,World Trade Center
11048,BSP22GEN-E073-Weekday-00_096900_E..N66R,Jamaica Center-Parsons/Archer
11049,BSP22GEN-E073-Weekday-00_097150_E..S71R,World Trade Center
11050,BSP22GEN-E073-Weekday-00_097400_E..N66R,Jamaica Center-Parsons/Archer
11051,BSP22GEN-E073-Weekday-00_097650_E..S56R,World Trade Center
11052,BSP22GEN-E073-Weekday-00_097800_E..N66R,Jamaica Center-Parsons/Archer
11053,BSP22GEN-E073-Weekday-00_097850_E..S71R,World Trade Center
11054,BSP22GEN-E073-Weekday-00_098350_E..S71R,World Trade Center
11055,BSP22GEN-E073-Weekday-00_098400_E..N66R,Jamaica Center-Parsons/Archer
11056,BSP22GEN-E073-Weekday-00_098750_E..N66R,Jamaica Center-Parsons/Archer
11057,BSP22GEN-E073-Weekday-00_098800_E..S71R,World Trade Center
11058,BSP22GEN-E073-Weekday-00_099200_E..S71R,World Trade Center
11059,BSP22GEN-E073-Weekday-00_099300_E..N66R,Jamaica Center-Parsons/Archer
11060,BSP22GEN-E073-Weekday-00_099650_E..S56R,World Trade Center
11061,BSP22GEN-E073-Weekday-00_099800_E..N66R,Jamaica Center-Parsons/Archer
11062,BSP22GEN-E073-Weekday-00_099800_E..S71R,World Trade Center
11063,BSP22GEN-E073-Weekday-00_100000_E..N66R,Jamaica Center-Parsons/Archer
11064,BSP22GEN-E073-Weekday-00_100250_E..S71R,World Trade Center
11065,BSP22GEN-E073-Weekday-00_100550_E..N66R,Jamaica Center-Parsons/Archer
11066,BSP22GEN-E073-Weekday-00_100750_E..S71R,World Trade Center
11067,BSP22GEN-E073-Weekday-00_100850_E..N66R,Jamaica Center-Parsons/Archer
11068,BSP22GEN-E073-Weekday-00_101250_E..S71R,World Trade Center
11069,BSP22GEN-E073-Weekday-00_101300_E..N66R,Jamaica Center-Parsons/Archer
11070,BSP22GEN-E073-Weekday-00_101600_E..N66R,Jamaica Center-Parsons/Archer
11071,BSP22GEN-E073-Weekday-00_101700_E..S71R,World Trade Center
11072,BSP22GEN-E073-Weekday-00_102050_E..N66R,Jamaica Center-Parsons/Archer
11073,BSP22GEN-E073-Weekday-00_102200_E..S71R,World Trade Center
11074,BSP22GEN-E073-Weekday-00_102500_E..N66R,Jamaica Center-Parsons/Archer
11075,BSP22GEN-E073-Weekday-00_102500_E..S71R,World Trade Center
11076,BSP22GEN-E073-Weekday-00_102800_E..N55R,Jamaica-179 St
11077,BSP22GEN-E073-Weekday-00_103000_E..S71R,World Trade Center
11078,BSP22GEN-E073-Weekday-00_103300_E..N66R,Jamaica Center-Parsons/Archer
11079,BSP22GEN-E073-Weekday-00_103550_E..S71R,World Trade Center
11080,BSP22GEN-E073-Weekday-00_103700_E..N66R,Jamaica Center-Parsons/Archer
11081,BSP22GEN-E073-Weekday-00_104100_E..N66R,Jamaica Center-Parsons/Archer
11082,BSP22GEN-E073-Weekday-00_104200_E..S71R,World Trade Center
11083,BSP22GEN-E073-Weekday-00_104500_E..N66R,Jamaica Center-Parsons/Archer
11084,BSP22GEN-E073-Weekday-00_104600_E..S71R,World Trade Center
11085,BSP22GEN-E073-Weekday-00_104850_E..N55R,Jamaica-179 St
11086,BSP22GEN-E073-Weekday-00_105100_E..S71R,World Trade Center
11087,BSP22GEN-E073-Weekday-00_105350_E..N66R,Jamaica Center-Parsons/Archer
11088,BSP22GEN-E073-Weekday-00_105550_E..S71R,World Trade Center
11089,BSP22GEN-E073-Weekday-00_105650_E..N66R,Jamaica Center-Parsons/Archer
11090,BSP22GEN-E073-Weekday-00_106150_E..S71R,World Trade Center
11091,BSP22GEN-E073-Weekday-00_106250_E..N66R,Jamaica Center-Parsons/Archer
11092,BSP22GEN-E073-Weekday-00_106600_E..N66R,Jamaica Center-Parsons/Archer
11093,BSP22GEN-E073-Weekday-00_106600_E..S71R,World Trade Center
11094,BSP22GEN-E073-Weekday-00_107050_E..N66R,Jamaica Center-Parsons/Archer
11095,BSP22GEN-E073-Weekday-00_107150_E..S71R,World Trade Center
11096,BSP22GEN-E073-Weekday-00_107600_E..S71R,World Trade Center
11097,BSP22GEN-E073-Weekday-00_107700_E..N66R,Jamaica Center-Parsons/Archer
11098,BSP22GEN-E073-Weekday-00_108200_E..S69R,World Trade Center
11099,BSP22GEN-E073-Weekday-00_108300_E..N66R,Jamaica Center-Parsons/Archer
11100,BSP22GEN-E073-Weekday-00_108700_E..S69R,World Trade Center
11101,BSP22GEN-E073-Weekday-00_108850_E..N66R,Jamaica Center-Parsons/Archer
11102,BSP22GEN-E073-Weekday-00_109200_E..S69R,World Trade Center
11103,BSP22GEN-E073-Weekday-00_109350_E..N66R,Jamaica Center-Parsons/Archer
11104,BSP22GEN-E073-Weekday-00_109700_E..S69R,World Trade Center
11105,BSP22GEN-E073-Weekday-00_109800_E..N66R,Jamaica Center-Parsons/Archer
11106,BSP22GEN-E073-Weekday-00_110200_E..S69R,World Trade Center
11107,BSP22GEN-E073-Weekday-00_110450_E..N66R,Jamaica Center-Parsons/Archer
11108,BSP22GEN-E073-Weekday-00_110700_E..S69R,World Trade Center
11109,BSP22GEN-E073-Weekday-00_110950_E..N66R,Jamaica Center-Parsons/Archer
11110,BSP22GEN-E073-Weekday-00_111200_E..S69R,World Trade Center
11111,BSP22GEN-E073-Weekday-00_111500_E..N66R,Jamaica Center-Parsons/Archer
11112,BSP22GEN-E073-Weekday-00_111700_E..S69R,World Trade Center
11113,BSP22GEN-E073-Weekday-00_112000_E..N57R,Jamaica-179 St
11114,BSP22GEN-E073-Weekday-00_112200_E..S69R,World Trade Center
11115,BSP22GEN-E073-Weekday-00_112450_E..N66R,Jamaica Center-Parsons/Archer
11116,BSP22GEN-E073-Weekday-00_112600_E..S69R,World Trade Center
11117,BSP22GEN-E073-Weekday-00_112950_E..N66R,Jamaica Center-Parsons/Archer
11118,BSP22GEN-E073-Weekday-00_113100_E..S69R,World Trade Center
11119,BSP22GEN-E073-Weekday-00_113500_E..N66R,Jamaica Center-Parsons/Archer
11120,BSP22GEN-E073-Weekday-00_113500_E..S69R,World Trade Center
11121,BSP22GEN-E073-Weekday-00_114000_E..S69R,World Trade Center
11122,BSP22GEN-E073-Weekday-00_114050_E..N66R,Jamaica Center-Parsons/Archer
11123,BSP22GEN-E073-Weekday-00_114500_E..S69R,World Trade Center
11124,BSP22GEN-E073-Weekday-00_114550_E..N72R,Jamaica Center-Parsons/Archer
11125,BSP22GEN-E073-Weekday-00_115000_E..N72R,Jamaica Center-Parsons/Archer
11126,BSP22GEN-E073-Weekday-00_115100_E..S69R,World Trade Center
11127,BSP22GEN-E073-Weekday-00_115550_E..N72R,Jamaica Center-Parsons/Archer
11128,BSP22GEN-E073-Weekday-00_115700_E..S69R,World Trade Center
11129,BSP22GEN-E073-Weekday-00_116050_E..N57R,Jamaica-179 St
11130,BSP22GEN-E073-Weekday-00_116200_E..S69R,World Trade Center
11131,BSP22GEN-E073-Weekday-00_116550_E..N72R,Jamaica Center-Parsons/Archer
11132,BSP22GEN-E073-Weekday-00_116650_E..S69R,World Trade Center
11133,BSP22GEN-E073-Weekday-00_117050_E..N72R,Jamaica Center-Parsons/Archer
11134,BSP22GEN-E073-Weekday-00_117100_E..S69R,World Trade Center
11135,BSP22GEN-E073-Weekday-00_117500_E..N72R,Jamaica Center-Parsons/Archer
11136,BSP22GEN-E073-Weekday-00_117700_E..S69R,World Trade Center
11137,BSP22GEN-E073-Weekday-00_117900_E..N72R,Jamaica Center-Parsons/Archer
11138,BSP22GEN-E073-Weekday-00_118300_E..S69R,World Trade Center
11139,BSP22GEN-E073-Weekday-00_118400_E..N72R,Jamaica Center-Parsons/Archer
11140,BSP22GEN-E073-Weekday-00_118800_E..N72R,Jamaica Center-Parsons/Archer
11141,BSP22GEN-E073-Weekday-00_118800_E..S69R,World Trade Center
11142,BSP22GEN-E073-Weekday-00_119200_E..N72R,Jamaica Center-Parsons/Archer
11143,BSP22GEN-E073-Weekday-00_119450_E..S69R,World Trade Center
11144,BSP22GEN-E073-Weekday-00_119800_E..N72R,Jamaica Center-Parsons/Archer
11145,BSP22GEN-E073-Weekday-00_120050_E..S69R,World Trade Center
11146,BSP22GEN-E073-Weekday-00_120400_E..N72R,Jamaica Center-Parsons/Archer
11147,BSP22GEN-E073-Weekday-00_120700_E..S69R,World Trade Center
11148,BSP22GEN-E073-Weekday-00_121000_E..N72R,Jamaica Center-Parsons/Archer
11149,BSP22GEN-E073-Weekday-00_121400_E..S69R,World Trade Center
11150,BSP22GEN-E073-Weekday-00_121500_E..N72R,Jamaica Center-Parsons/Archer
11151,BSP22GEN-E073-Weekday-00_121900_E..S69R,World Trade Center
11152,BSP22GEN-E073-Weekday-00_122050_E..N72R,Jamaica Center-Parsons/Archer
11153,BSP22GEN-E073-Weekday-00_122550_E..N72R,Jamaica Center-Parsons/Archer
11154,BSP22GEN-E073-Weekday-00_122600_E..S69R,World Trade Center
11155,BSP22GEN-E073-Weekday-00_122900_E..N72R,Jamaica Center-Parsons/Archer
11156,BSP22GEN-E073-Weekday-00_123150_E..S69R,World Trade Center
