,trip_id,trip_headsign
11227,BSP22GEN-F044-Saturday-00_024150_F..N69R,Jamaica-179 St
11228,BSP22GEN-F044-Saturday-00_024900_F..S69R,Coney Island-Stillwell Av
11229,BSP22GEN-F044-Saturday-00_026150_F..N69R,Jamaica-179 St
11230,BSP22GEN-F044-Saturday-00_026900_F..S69R,Coney Island-Stillwell Av
11231,BSP22GEN-F044-Saturday-00_028150_F..N69R,Jamaica-179 St
11232,BSP22GEN-F044-Saturday-00_028900_F..S69R,Coney Island-Stillwell Av
11233,BSP22GEN-F044-Saturday-00_030150_F..N69R,Jamaica-179 St
11234,BSP22GEN-F044-Saturday-00_030900_F..S69R,Coney Island-Stillwell Av
11235,BSP22GEN-F044-Saturday-00_032150_F..N69R,Jamaica-179 St
11236,BSP22GEN-F044-Saturday-00_032900_F..S69R,Coney Island-Stillwell Av
11237,BSP22GEN-F044-Saturday-00_034050_F..N69R,Jamaica-179 St
11238,BSP22GEN-F044-Saturday-00_034500_F..S69R,Coney Island-Stillwell Av
11239,BSP22GEN-F044-Saturday-00_035700_F..N69R,Jamaica-179 St
11240,BSP22GEN-F044-Saturday-00_036000_F..S69R,Coney Island-Stillwell Av
11241,BSP22GEN-F044-Saturday-00_037200_F..N69R,Jamaica-179 St
11242,BSP22GEN-F044-Saturday-00_037200_F..S69R,Coney Island-Stillwell Av
11243,BSP22GEN-F044-Saturday-00_038400_F..N69R,Jamaica-179 St
11244,BSP22GEN-F044-Saturday-00_038400_F..S69R,Coney Island-Stillwell Av
11245,BSP22GEN-F044-Saturday-00_039600_F..N69R,Jamaica-179 St
11246,BSP22GEN-F044-Saturday-00_039600_F..S69R,Coney Island-Stillwell Av
11247,BSP22GEN-F044-Saturday-00_040800_F..N69R,Jamaica-179 St
11248,BSP22GEN-F044-Saturday-00_040800_F..S69R,Coney Island-Stillwell Av
11249,BSP22GEN-F044-Saturday-00_042000_F..N69R,Jamaica-179 St
11250,BSP22GEN-F044-Saturday-00_042000_F..S69R,Coney Island-Stillwell Av
11251,BSP22GEN-F044-Saturday-00_043100_F..S69R,Coney Island-Stillwell Av
11252,BSP22GEN-F044-Saturday-00_043200_F..N69R,Jamaica-179 St
11253,BSP22GEN-F044-Saturday-00_044300_F..S69R,Coney Island-Stillwell Av
11254,BSP22GEN-F044-Saturday-00_044400_F..N69R,Jamaica-179 St
11255,BSP22GEN-F044-Saturday-00_045500_F..S69R,Coney Island-Stillwell Av
11256,BSP22GEN-F044-Saturday-00_045600_F..N69R,Jamaica-179 St
11257,BSP22GEN-F044-Saturday-00_046700_F..S69R,Coney Island-Stillwell Av
11258,BSP22GEN-F044-Saturday-00_046800_F..N69R,Jamaica-179 St
11259,BSP22GEN-F044-Saturday-00_047900_F..S69R,Coney Island-Stillwell Av
11260,BSP22GEN-F044-Saturday-00_048000_F..N69R,Jamaica-179 St
11261,BSP22GEN-F044-Saturday-00_049100_F..S69R,Coney Island-Stillwell Av
11262,BSP22GEN-F044-Saturday-00_049200_F..N69R,Jamaica-179 St
11263,BSP22GEN-F044-Saturday-00_050300_F..S69R,Coney Island-Stillwell Av
11264,BSP22GEN-F044-Saturday-00_050400_F..N69R,Jamaica-179 St
11265,BSP22GEN-F044-Saturday-00_051500_F..S69R,Coney Island-Stillwell Av
11266,BSP22GEN-F044-Saturday-00_051600_F..N69R,Jamaica-179 St
11267,BSP22GEN-F044-Saturday-00_052700_F..S69R,Coney Island-Stillwell Av
11268,BSP22GEN-F044-Saturday-00_052800_F..N69R,Jamaica-179 St
11269,BSP22GEN-F044-Saturday-00_053900_F..S69R,Coney Island-Stillwell Av
11270,BSP22GEN-F044-Saturday-00_054000_F..N69R,Jamaica-179 St
11271,BSP22GEN-F044-Saturday-00_055100_F..S69R,Coney Island-Stillwell Av
11272,BSP22GEN-F044-Saturday-00_055200_F..N69R,Jamaica-179 St
11273,BSP22GEN-F044-Saturday-00_056300_F..S69R,Coney Island-Stillwell Av
11274,BSP22GEN-F044-Saturday-00_056400_F..N69R,Jamaica-179 St
11275,BSP22GEN-F044-Saturday-00_057500_F..S69R,Coney Island-Stillwell Av
11276,BSP22GEN-F044-Saturday-00_057600_F..N69R,Jamaica-179 St
11277,BSP22GEN-F044-Saturday-00_058700_F..S69R,Coney Island-Stillwell Av
11278,BSP22GEN-F044-Saturday-00_058800_F..N69R,Jamaica-179 St
11279,BSP22GEN-F044-Saturday-00_059900_F..S69R,Coney Island-Stillwell Av
11280,BSP22GEN-F044-Saturday-00_060000_F..N69R,Jamaica-179 St
11281,BSP22GEN-F044-Saturday-00_061100_F..S69R,Coney Island-Stillwell Av
11282,BSP22GEN-F044-Saturday-00_061200_F..N69R,Jamaica-179 St
11283,BSP22GEN-F044-Saturday-00_062300_F..S69R,Coney Island-Stillwell Av
11284,BSP22GEN-F044-Saturday-00_062400_F..N69R,Jamaica-179 St
11285,BSP22GEN-F044-Saturday-00_063500_F..S69R,Coney Island-Stillwell Av
11286,BSP22GEN-F044-Saturday-00_063600_F..N69R,Jamaica-179 St
11287,BSP22GEN-F044-Saturday-00_064700_F..S69R,Coney Island-Stillwell Av
11288,BSP22GEN-F044-Saturday-00_064800_F..N69R,Jamaica-179 St
11289,BSP22GEN-F044-Saturday-00_065900_F..S69R,Coney Island-Stillwell Av
11290,BSP22GEN-F044-Saturday-00_066000_F..N69R,Jamaica-179 St
11291,BSP22GEN-F044-Saturday-00_067100_F..S69R,Coney Island-Stillwell Av
11292,BSP22GEN-F044-Saturday-00_067200_F..N69R,Jamaica-179 St
11293,BSP22GEN-F044-Saturday-00_068300_F..S69R,Coney Island-Stillwell Av
11294,BSP22GEN-F044-Saturday-00_068400_F..N69R,Jamaica-179 St
11295,BSP22GEN-F044-Saturday-00_069500_F..S69R,Coney Island-Stillwell Av
11296,BSP22GEN-F044-Saturday-00_069600_F..N69R,Jamaica-179 St
11297,BSP22GEN-F044-Saturday-00_070700_F..S69R,Coney Island-Stillwell Av
11298,BSP22GEN-F044-Saturday-00_070800_F..N69R,Jamaica-179 St
11299,BSP22GEN-F044-Saturday-00_071900_F..S69R,Coney Island-Stillwell Av
11300,BSP22GEN-F044-Saturday-00_072000_F..N69R,Jamaica-179 St
11301,BSP22GEN-F044-Saturday-00_073100_F..S69R,Coney Island-Stillwell Av
11302,BSP22GEN-F044-Saturday-00_073200_F..N69R,Jamaica-179 St
11303,BSP22GEN-F044-Saturday-00_074300_F..S69R,Coney Island-Stillwell Av
11304,BSP22GEN-F044-Saturday-00_074400_F..N69R,Jamaica-179 St
11305,BSP22GEN-F044-Saturday-00_075500_F..S69R,Coney Island-Stillwell Av
11306,BSP22GEN-F044-Saturday-00_075600_F..N69R,Jamaica-179 St
11307,BSP22GEN-F044-Saturday-00_076700_F..S69R,Coney Island-Stillwell Av
11308,BSP22GEN-F044-Saturday-00_076800_F..N69R,Jamaica-179 St
11309,BSP22GEN-F044-Saturday-00_077900_F..S69R,Coney Island-Stillwell Av
11310,BSP22GEN-F044-Saturday-00_078000_F..N69R,Jamaica-179 St
11311,BSP22GEN-F044-Saturday-00_079100_F..S69R,Coney Island-Stillwell Av
11312,BSP22GEN-F044-Saturday-00_079200_F..N69R,Jamaica-179 St
11313,BSP22GEN-F044-Saturday-00_080300_F..S69R,Coney Island-Stillwell Av
11314,BSP22GEN-F044-Saturday-00_080400_F..N69R,Jamaica-179 St
11315,BSP22GEN-F044-Saturday-00_081500_F..S69R,Coney Island-Stillwell Av
11316,BSP22GEN-F044-Saturday-00_081600_F..N69R,Jamaica-179 St
11317,BSP22GEN-F044-Saturday-00_082700_F..S69R,Coney Island-Stillwell Av
11318,BSP22GEN-F044-Saturday-00_082800_F..N69R,Jamaica-179 St
11319,BSP22GEN-F044-Saturday-00_083900_F..S69R,Coney Island-Stillwell Av
11320,BSP22GEN-F044-Saturday-00_084000_F..N69R,Jamaica-179 St
11321,BSP22GEN-F044-Saturday-00_085100_F..S69R,Coney Island-Stillwell Av
11322,BSP22GEN-F044-Saturday-00_085200_F..N69R,Jamaica-179 St
11323,BSP22GEN-F044-Saturday-00_086300_F..S69R,Coney Island-Stillwell Av
11324,BSP22GEN-F044-Saturday-00_086400_F..N69R,Jamaica-179 St
11325,BSP22GEN-F044-Saturday-00_087500_F..S69R,Coney Island-Stillwell Av
11326,BSP22GEN-F044-Saturday-00_087600_F..N69R,Jamaica-179 St
11327,BSP22GEN-F044-Saturday-00_088700_F..S69R,Coney Island-Stillwell Av
11328,BSP22GEN-F044-Saturday-00_088800_F..N69R,Jamaica-179 St
11329,BSP22GEN-F044-Saturday-00_089900_F..S69R,Coney Island-Stillwell Av
11330,BSP22GEN-F044-Saturday-00_090000_F..N69R,Jamaica-179 St
11331,BSP22GEN-F044-Saturday-00_091100_F..S69R,Coney Island-Stillwell Av
11332,BSP22GEN-F044-Saturday-00_091200_F..N69R,Jamaica-179 St
11333,BSP22GEN-F044-Saturday-00_092300_F..S69R,Coney Island-Stillwell Av
11334,BSP22GEN-F044-Saturday-00_092400_F..N69R,Jamaica-179 St
11335,BSP22GEN-F044-Saturday-00_093500_F..S69R,Coney Island-Stillwell Av
11336,BSP22GEN-F044-Saturday-00_093600_F..N69R,Jamaica-179 St
11337,BSP22GEN-F044-Saturday-00_094700_F..S69R,Coney Island-Stillwell Av
11338,BSP22GEN-F044-Saturday-00_094800_F..N69R,Jamaica-179 St
11339,BSP22GEN-F044-Saturday-00_095900_F..S69R,Coney Island-Stillwell Av
11340,BSP22GEN-F044-Saturday-00_096000_F..N69R,Jamaica-179 St
11341,BSP22GEN-F044-Saturday-00_097100_F..S69R,Coney Island-Stillwell Av
11342,BSP22GEN-F044-Saturday-00_097200_F..N69R,Jamaica-179 St
11343,BSP22GEN-F044-Saturday-00_098300_F..S69R,Coney Island-Stillwell Av
11344,BSP22GEN-F044-Saturday-00_098400_F..N69R,Jamaica-179 St
11345,BSP22GEN-F044-Saturday-00_099500_F..S69R,Coney Island-Stillwell Av
11346,BSP22GEN-F044-Saturday-00_099600_F..N69R,Jamaica-179 St
11347,BSP22GEN-F044-Saturday-00_100700_F..S69R,Coney Island-Stillwell Av
11348,BSP22GEN-F044-Saturday-00_100800_F..N69R,Jamaica-179 St
11349,BSP22GEN-F044-Saturday-00_101900_F..S69R,Coney Island-Stillwell Av
11350,BSP22GEN-F044-Saturday-00_102000_F..N69R,Jamaica-179 St
11351,BSP22GEN-F044-Saturday-00_103100_F..S69R,Coney Island-Stillwell Av
11352,BSP22GEN-F044-Saturday-00_103200_F..N69R,Jamaica-179 St
11353,BSP22GEN-F044-Saturday-00_104300_F..S69R,Coney Island-Stillwell Av
11354,BSP22GEN-F044-Saturday-00_104400_F..N69R,Jamaica-179 St
11355,BSP22GEN-F044-Saturday-00_105500_F..S69R,Coney Island-Stillwell Av
11356,BSP22GEN-F044-Saturday-00_105600_F..N69R,Jamaica-179 St
11357,BSP22GEN-F044-Saturday-00_106700_F..S69R,Coney Island-Stillwell Av
11358,BSP22GEN-F044-Saturday-00_106800_F..N69R,Jamaica-179 St
11359,BSP22GEN-F044-Saturday-00_107900_F..S69R,Coney Island-Stillwell Av
11360,BSP22GEN-F044-Saturday-00_108000_F..N69R,Jamaica-179 St
11361,BSP22GEN-F044-Saturday-00_109100_F..S69R,Coney Island-Stillwell Av
11362,BSP22GEN-F044-Saturday-00_109200_F..N69R,Jamaica-179 St
11363,BSP22GEN-F044-Saturday-00_110400_F..N69R,Jamaica-179 St
11364,BSP22GEN-F044-Saturday-00_110400_F..S69R,Coney Island-Stillwell Av
11365,BSP22GEN-F044-Saturday-00_111600_F..N69R,Jamaica-179 St
11366,BSP22GEN-F044-Saturday-00_111600_F..S69R,Coney Island-Stillwell Av
11367,BSP22GEN-F044-Saturday-00_112800_F..N69R,Jamaica-179 St
11368,BSP22GEN-F044-Saturday-00_112800_F..S69R,Coney Island-Stillwell Av
11369,BSP22GEN-F044-Saturday-00_114000_F..N69R,Jamaica-179 St
11370,BSP22GEN-F044-Saturday-00_114000_F..S69R,Coney Island-Stillwell Av
11371,BSP22GEN-F044-Saturday-00_115200_F..N69R,Jamaica-179 St
11372,BSP22GEN-F044-Saturday-00_115200_F..S69R,Coney Island-Stillwell Av
11373,BSP22GEN-F044-Saturday-00_116400_F..N69R,Jamaica-179 St
11374,BSP22GEN-F044-Saturday-00_116400_F..S69R,Coney Island-Stillwell Av
11375,BSP22GEN-F044-Saturday-00_117600_F..N69R,Jamaica-179 St
11376,BSP22GEN-F044-Saturday-00_117600_F..S69R,Coney Island-Stillwell Av
11377,BSP22GEN-F044-Saturday-00_118800_F..N69R,Jamaica-179 St
11378,BSP22GEN-F044-Saturday-00_118850_F..S69R,Coney Island-Stillwell Av
11379,BSP22GEN-F044-Saturday-00_120000_F..N69R,Jamaica-179 St
11380,BSP22GEN-F044-Saturday-00_120050_F..S69R,Coney Island-Stillwell Av
11381,BSP22GEN-F044-Saturday-00_121200_F..N69R,Jamaica-179 St
11382,BSP22GEN-F044-Saturday-00_121450_F..S69R,Coney Island-Stillwell Av
11383,BSP22GEN-F044-Saturday-00_122400_F..N69R,Jamaica-179 St
11384,BSP22GEN-F044-Saturday-00_122650_F..S69R,Coney Island-Stillwell Av
11385,BSP22GEN-F044-Saturday-00_123600_F..N69R,Jamaica-179 St
11386,BSP22GEN-F044-Saturday-00_123850_F..S69R,Coney Island-Stillwell Av
11387,BSP22GEN-F044-Saturday-00_124800_F..N69R,Jamaica-179 St
11388,BSP22GEN-F044-Saturday-00_125050_F..S69R,Coney Island-Stillwell Av
11389,BSP22GEN-F044-Saturday-00_126000_F..N69R,Jamaica-179 St
11390,BSP22GEN-F044-Saturday-00_126250_F..S69R,Coney Island-Stillwell Av
11391,BSP22GEN-F044-Saturday-00_127150_F..N69R,Jamaica-179 St
11392,BSP22GEN-F044-Saturday-00_127450_F..S69R,Coney Island-Stillwell Av
11393,BSP22GEN-F044-Saturday-00_128350_F..N69R,Jamaica-179 St
11394,BSP22GEN-F044-Saturday-00_128650_F..S69R,Coney Island-Stillwell Av
11395,BSP22GEN-F044-Saturday-00_129550_F..N69R,Jamaica-179 St
11396,BSP22GEN-F044-Saturday-00_129850_F..S69R,Coney Island-Stillwell Av
11397,BSP22GEN-F044-Saturday-00_130750_F..N69R,Jamaica-179 St
11398,BSP22GEN-F044-Saturday-00_131000_F..S69R,Coney Island-Stillwell Av
11399,BSP22GEN-F044-Saturday-00_132000_F..N69R,Jamaica-179 St
11400,BSP22GEN-F044-Saturday-00_132100_F..S69R,Coney Island-Stillwell Av
11401,BSP22GEN-F044-Saturday-00_133100_F..N69R,Jamaica-179 St
11402,BSP22GEN-F044-Saturday-00_133350_F..S69R,Coney Island-Stillwell Av
11403,BSP22GEN-F044-Saturday-00_134300_F..N69R,Jamaica-179 St
11404,BSP22GEN-F044-Saturday-00_134600_F..S69R,Coney Island-Stillwell Av
11405,BSP22GEN-F044-Saturday-00_135500_F..N69R,Jamaica-179 St
11406,BSP22GEN-F044-Saturday-00_135850_F..S69R,Coney Island-Stillwell Av
11407,BSP22GEN-F044-Saturday-00_136700_F..N69R,Jamaica-179 St
11408,BSP22GEN-F044-Saturday-00_137050_F..S69R,Coney Island-Stillwell Av
11409,BSP22GEN-F044-Saturday-00_137900_F..N69R,Jamaica-179 St
11410,BSP22GEN-F044-Saturday-00_138250_F..S69R,Coney Island-Stillwell Av
11411,BSP22GEN-F044-Saturday-00_139150_F..N69R,Jamaica-179 St
11412,BSP22GEN-F044-Saturday-00_139500_F..S69R,Coney Island-Stillwell Av
11413,BSP22GEN-F044-Saturday-00_140350_F..N69R,Jamaica-179 St
11414,BSP22GEN-F044-Saturday-00_140700_F..S69R,Coney Island-Stillwell Av
11415,BSP22GEN-F044-Saturday-00_141550_F..N69R,Jamaica-179 St
11416,BSP22GEN-F044-Saturday-00_141850_F..S69R,Coney Island-Stillwell Av
11417,BSP22GEN-F044-Saturday-00_142750_F..N69R,Jamaica-179 St
11418,BSP22GEN-F044-Saturday-00_143150_F..S69R,Coney Island-Stillwell Av
11419,BSP22GEN-F044-Saturday-00_144150_F..N69R,Jamaica-179 St
11420,BSP22GEN-F044-Saturday-00_146150_F..N69R,Jamaica-179 St
11421,BSP22GEN-F044-Saturday-00_148150_F..N69R,Jamaica-179 St
11422,BSP22GEN-F044-Saturday-00_150150_F..N69R,Jamaica-179 St
11423,BSP22GEN-F044-Saturday-00_152150_F..N69R,Jamaica-179 St
11424,BSP22GEN-F044-Saturday-00_154150_F..N69R,Jamaica-179 St
12019,BSP22GEN-FS011-Saturday-00_000000_FS.S01R,Prospect Park
12020,BSP22GEN-FS011-Saturday-00_000950_FS.N01R,Franklin Av
12021,BSP22GEN-FS011-Saturday-00_002000_FS.S01R,Prospect Park
12022,BSP22GEN-FS011-Saturday-00_002950_FS.N01R,Franklin Av
12023,BSP22GEN-FS011-Saturday-00_004000_FS.S01R,Prospect Park
12024,BSP22GEN-FS011-Saturday-00_004950_FS.N01R,Franklin Av
12025,BSP22GEN-FS011-Saturday-00_006000_FS.S01R,Prospect Park
12026,BSP22GEN-FS011-Saturday-00_006950_FS.N01R,Franklin Av
12027,BSP22GEN-FS011-Saturday-00_008000_FS.S01R,Prospect Park
12028,BSP22GEN-FS011-Saturday-00_008950_FS.N01R,Franklin Av
12029,BSP22GEN-FS011-Saturday-00_010000_FS.S01R,Prospect Park
12030,BSP22GEN-FS011-Saturday-00_010950_FS.N01R,Franklin Av
12031,BSP22GEN-FS011-Saturday-00_012000_FS.S01R,Prospect Park
12032,BSP22GEN-FS011-Saturday-00_012950_FS.N01R,Franklin Av
12033,BSP22GEN-FS011-Saturday-00_014000_FS.S01R,Prospect Park
12034,BSP22GEN-FS011-Saturday-00_014950_FS.N01R,Franklin Av
12035,BSP22GEN-FS011-Saturday-00_016000_FS.S01R,Prospect Park
12036,BSP22GEN-FS011-Saturday-00_016950_FS.N01R,Franklin Av
12037,BSP22GEN-FS011-Saturday-00_018000_FS.S01R,Prospect Park
12038,BSP22GEN-FS011-Saturday-00_018950_FS.N01R,Franklin Av
12039,BSP22GEN-FS011-Saturday-00_020000_FS.S01R,Prospect Park
12040,BSP22GEN-FS011-Saturday-00_020950_FS.N01R,Franklin Av
12041,BSP22GEN-FS011-Saturday-00_022000_FS.S01R,Prospect Park
12042,BSP22GEN-FS011-Saturday-00_022950_FS.N01R,Franklin Av
12043,BSP22GEN-FS011-Saturday-00_024000_FS.S01R,Prospect Park
12044,BSP22GEN-FS011-Saturday-00_024950_FS.N01R,Franklin Av
12045,BSP22GEN-FS011-Saturday-00_026000_FS.S01R,Prospect Park
12046,BSP22GEN-FS011-Saturday-00_026950_FS.N01R,Franklin Av
12047,BSP22GEN-FS011-Saturday-00_028000_FS.S01R,Prospect Park
12048,BSP22GEN-FS011-Saturday-00_028950_FS.N01R,Franklin Av
12049,BSP22GEN-FS011-Saturday-00_030000_FS.S01R,Prospect Park
12050,BSP22GEN-FS011-Saturday-00_030950_FS.N01R,Franklin Av
12051,BSP22GEN-FS011-Saturday-00_032000_FS.S01R,Prospect Park
12052,BSP22GEN-FS011-Saturday-00_032950_FS.N01R,Franklin Av
12053,BSP22GEN-FS011-Saturday-00_034000_FS.S01R,Prospect Park
12054,BSP22GEN-FS011-Saturday-00_034950_FS.N01R,Franklin Av
12055,BSP22GEN-FS011-Saturday-00_036000_FS.S01R,Prospect Park
12056,BSP22GEN-FS011-Saturday-00_036950_FS.N01R,Franklin Av
12057,BSP22GEN-FS011-Saturday-00_038000_FS.S01R,Prospect Park
12058,BSP22GEN-FS011-Saturday-00_038950_FS.N01R,Franklin Av
12059,BSP22GEN-FS011-Saturday-00_040000_FS.S01R,Prospect Park
12060,BSP22GEN-FS011-Saturday-00_040450_FS.N01R,Franklin Av
12061,BSP22GEN-FS011-Saturday-00_041550_FS.S01R,Prospect Park
12062,BSP22GEN-FS011-Saturday-00_041950_FS.N01R,Franklin Av
12063,BSP22GEN-FS011-Saturday-00_043050_FS.S01R,Prospect Park
12064,BSP22GEN-FS011-Saturday-00_043150_FS.N01R,Franklin Av
12065,BSP22GEN-FS011-Saturday-00_044200_FS.N01R,Franklin Av
12066,BSP22GEN-FS011-Saturday-00_044250_FS.S01R,Prospect Park
12067,BSP22GEN-FS011-Saturday-00_045200_FS.N01R,Franklin Av
12068,BSP22GEN-FS011-Saturday-00_045250_FS.S01R,Prospect Park
12069,BSP22GEN-FS011-Saturday-00_046200_FS.N01R,Franklin Av
12070,BSP22GEN-FS011-Saturday-00_046250_FS.S01R,Prospect Park
12071,BSP22GEN-FS011-Saturday-00_047200_FS.N01R,Franklin Av
12072,BSP22GEN-FS011-Saturday-00_047250_FS.S01R,Prospect Park
12073,BSP22GEN-FS011-Saturday-00_048200_FS.N01R,Franklin Av
12074,BSP22GEN-FS011-Saturday-00_048250_FS.S01R,Prospect Park
12075,BSP22GEN-FS011-Saturday-00_049200_FS.N01R,Franklin Av
12076,BSP22GEN-FS011-Saturday-00_049250_FS.S01R,Prospect Park
12077,BSP22GEN-FS011-Saturday-00_050200_FS.N01R,Franklin Av
12078,BSP22GEN-FS011-Saturday-00_050250_FS.S01R,Prospect Park
12079,BSP22GEN-FS011-Saturday-00_051200_FS.N01R,Franklin Av
12080,BSP22GEN-FS011-Saturday-00_051250_FS.S01R,Prospect Park
12081,BSP22GEN-FS011-Saturday-00_052200_FS.N01R,Franklin Av
12082,BSP22GEN-FS011-Saturday-00_052250_FS.S01R,Prospect Park
12083,BSP22GEN-FS011-Saturday-00_053200_FS.N01R,Franklin Av
12084,BSP22GEN-FS011-Saturday-00_053250_FS.S01R,Prospect Park
12085,BSP22GEN-FS011-Saturday-00_054200_FS.N01R,Franklin Av
12086,BSP22GEN-FS011-Saturday-00_054250_FS.S01R,Prospect Park
12087,BSP22GEN-FS011-Saturday-00_055200_FS.N01R,Franklin Av
12088,BSP22GEN-FS011-Saturday-00_055250_FS.S01R,Prospect Park
12089,BSP22GEN-FS011-Saturday-00_056200_FS.N01R,Franklin Av
12090,BSP22GEN-FS011-Saturday-00_056250_FS.S01R,Prospect Park
12091,BSP22GEN-FS011-Saturday-00_057200_FS.N01R,Franklin Av
12092,BSP22GEN-FS011-Saturday-00_057250_FS.S01R,Prospect Park
12093,BSP22GEN-FS011-Saturday-00_058200_FS.N01R,Franklin Av
12094,BSP22GEN-FS011-Saturday-00_058250_FS.S01R,Prospect Park
12095,BSP22GEN-FS011-Saturday-00_059200_FS.N01R,Franklin Av
12096,BSP22GEN-FS011-Saturday-00_059250_FS.S01R,Prospect Park
12097,BSP22GEN-FS011-Saturday-00_060200_FS.N01R,Franklin Av
12098,BSP22GEN-FS011-Saturday-00_060250_FS.S01R,Prospect Park
12099,BSP22GEN-FS011-Saturday-00_061200_FS.N01R,Franklin Av
12100,BSP22GEN-FS011-Saturday-00_061250_FS.S01R,Prospect Park
12101,BSP22GEN-FS011-Saturday-00_062200_FS.N01R,Franklin Av
12102,BSP22GEN-FS011-Saturday-00_062250_FS.S01R,Prospect Park
12103,BSP22GEN-FS011-Saturday-00_063200_FS.N01R,Franklin Av
12104,BSP22GEN-FS011-Saturday-00_063250_FS.S01R,Prospect Park
12105,BSP22GEN-FS011-Saturday-00_064200_FS.N01R,Franklin Av
12106,BSP22GEN-FS011-Saturday-00_064250_FS.S01R,Prospect Park
12107,BSP22GEN-FS011-Saturday-00_065200_FS.N01R,Franklin Av
12108,BSP22GEN-FS011-Saturday-00_065250_FS.S01R,Prospect Park
12109,BSP22GEN-FS011-Saturday-00_066200_FS.N01R,Franklin Av
12110,BSP22GEN-FS011-Saturday-00_066250_FS.S01R,Prospect Park
12111,BSP22GEN-FS011-Saturday-00_067200_FS.N01R,Franklin Av
12112,BSP22GEN-FS011-Saturday-00_067250_FS.S01R,Prospect Park
12113,BSP22GEN-FS011-Saturday-00_068200_FS.N01R,Franklin Av
12114,BSP22GEN-FS011-Saturday-00_068250_FS.S01R,Prospect Park
12115,BSP22GEN-FS011-Saturday-00_069200_FS.N01R,Franklin Av
12116,BSP22GEN-FS011-Saturday-00_069250_FS.S01R,Prospect Park
12117,BSP22GEN-FS011-Saturday-00_070200_FS.N01R,Franklin Av
12118,BSP22GEN-FS011-Saturday-00_070250_FS.S01R,Prospect Park
12119,BSP22GEN-FS011-Saturday-00_071200_FS.N01R,Franklin Av
12120,BSP22GEN-FS011-Saturday-00_071250_FS.S01R,Prospect Park
12121,BSP22GEN-FS011-Saturday-00_072200_FS.N01R,Franklin Av
12122,BSP22GEN-FS011-Saturday-00_072250_FS.S01R,Prospect Park
12123,BSP22GEN-FS011-Saturday-00_073200_FS.N01R,Franklin Av
12124,BSP22GEN-FS011-Saturday-00_073250_FS.S01R,Prospect Park
12125,BSP22GEN-FS011-Saturday-00_074200_FS.N01R,Franklin Av
12126,BSP22GEN-FS011-Saturday-00_074250_FS.S01R,Prospect Park
12127,BSP22GEN-FS011-Saturday-00_075200_FS.N01R,Franklin Av
12128,BSP22GEN-FS011-Saturday-00_075250_FS.S01R,Prospect Park
12129,BSP22GEN-FS011-Saturday-00_076200_FS.N01R,Franklin Av
12130,BSP22GEN-FS011-Saturday-00_076250_FS.S01R,Prospect Park
12131,BSP22GEN-FS011-Saturday-00_077200_FS.N01R,Franklin Av
12132,BSP22GEN-FS011-Saturday-00_077250_FS.S01R,Prospect Park
12133,BSP22GEN-FS011-Saturday-00_078200_FS.N01R,Franklin Av
12134,BSP22GEN-FS011-Saturday-00_078250_FS.S01R,Prospect Park
12135,BSP22GEN-FS011-Saturday-00_079200_FS.N01R,Franklin Av
12136,BSP22GEN-FS011-Saturday-00_079250_FS.S01R,Prospect Park
12137,BSP22GEN-FS011-Saturday-00_080200_FS.N01R,Franklin Av
12138,BSP22GEN-FS011-Saturday-00_080250_FS.S01R,Prospect Park
12139,BSP22GEN-FS011-Saturday-00_081200_FS.N01R,Franklin Av
12140,BSP22GEN-FS011-Saturday-00_081250_FS.S01R,Prospect Park
12141,BSP22GEN-FS011-Saturday-00_082200_FS.N01R,Franklin Av
12142,BSP22GEN-FS011-Saturday-00_082250_FS.S01R,Prospect Park
12143,BSP22GEN-FS011-Saturday-00_083200_FS.N01R,Franklin Av
12144,BSP22GEN-FS011-Saturday-00_083250_FS.S01R,Prospect Park
12145,BSP22GEN-FS011-Saturday-00_084200_FS.N01R,Franklin Av
12146,BSP22GEN-FS011-Saturday-00_084250_FS.S01R,Prospect Park
12147,BSP22GEN-FS011-Saturday-00_085200_FS.N01R,Franklin Av
12148,BSP22GEN-FS011-Saturday-00_085250_FS.S01R,Prospect Park
12149,BSP22GEN-FS011-Saturday-00_086200_FS.N01R,Franklin Av
12150,BSP22GEN-FS011-Saturday-00_086250_FS.S01R,Prospect Park
12151,BSP22GEN-FS011-Saturday-00_087200_FS.N01R,Franklin Av
12152,BSP22GEN-FS011-Saturday-00_087250_FS.S01R,Prospect Park
12153,BSP22GEN-FS011-Saturday-00_088200_FS.N01R,Franklin Av
12154,BSP22GEN-FS011-Saturday-00_088250_FS.S01R,Prospect Park
12155,BSP22GEN-FS011-Saturday-00_089200_FS.N01R,Franklin Av
12156,BSP22GEN-FS011-Saturday-00_089250_FS.S01R,Prospect Park
12157,BSP22GEN-FS011-Saturday-00_090200_FS.N01R,Franklin Av
12158,BSP22GEN-FS011-Saturday-00_090250_FS.S01R,Prospect Park
12159,BSP22GEN-FS011-Saturday-00_091200_FS.N01R,Franklin Av
12160,BSP22GEN-FS011-Saturday-00_091250_FS.S01R,Prospect Park
12161,BSP22GEN-FS011-Saturday-00_092200_FS.N01R,Franklin Av
12162,BSP22GEN-FS011-Saturday-00_092250_FS.S01R,Prospect Park
12163,BSP22GEN-FS011-Saturday-00_093200_FS.N01R,Franklin Av
