,trip_id,trip_headsign
10721,BSP22GEN-E046-Sunday-00_097100_E..N72R,Jamaica Center-Parsons/Archer
10722,BSP22GEN-E046-Sunday-00_097900_E..S69R,World Trade Center
10723,BSP22GEN-E046-Sunday-00_098300_E..N72R,Jamaica Center-Parsons/Archer
10724,BSP22GEN-E046-Sunday-00_099100_E..S69R,World Trade Center
10725,BSP22GEN-E046-Sunday-00_099500_E..N72R,Jamaica Center-Parsons/Archer
10726,BSP22GEN-E046-Sunday-00_100300_E..S69R,World Trade Center
10727,BSP22GEN-E046-Sunday-00_100700_E..N72R,Jamaica Center-Parsons/Archer
10728,BSP22GEN-E046-Sunday-00_101550_E..S69R,World Trade Center
10729,BSP22GEN-E046-Sunday-00_101900_E..N72R,Jamaica Center-Parsons/Archer
10730,BSP22GEN-E046-Sunday-00_102850_E..S69R,World Trade Center
10731,BSP22GEN-E046-Sunday-00_103100_E..N72R,Jamaica Center-Parsons/Archer
10732,BSP22GEN-E046-Sunday-00_104050_E..S69R,World Trade Center
10733,BSP22GEN-E046-Sunday-00_104400_E..N72R,Jamaica Center-Parsons/Archer
10734,BSP22GEN-E046-Sunday-00_105250_E..S69R,World Trade Center
10735,BSP22GEN-E046-Sunday-00_105700_E..N72R,Jamaica Center-Parsons/Archer
10736,BSP22GEN-E046-Sunday-00_106450_E..S69R,World Trade Center
10737,BSP22GEN-E046-Sunday-00_106900_E..N72R,Jamaica Center-Parsons/Archer
10738,BSP22GEN-E046-Sunday-00_107650_E..S69R,World Trade Center
10739,BSP22GEN-E046-Sunday-00_108100_E..N72R,Jamaica Center-Parsons/Archer
10740,BSP22GEN-E046-Sunday-00_108850_E..S69R,World Trade Center
10741,BSP22GEN-E046-Sunday-00_109300_E..N72R,Jamaica Center-Parsons/Archer
10742,BSP22GEN-E046-Sunday-00_110050_E..S69R,World Trade Center
10743,BSP22GEN-E046-Sunday-00_110500_E..N72R,Jamaica Center-Parsons/Archer
10744,BSP22GEN-E046-Sunday-00_111250_E..S69R,World Trade Center
10745,BSP22GEN-E046-Sunday-00_111700_E..N72R,Jamaica Center-Parsons/Archer
10746,BSP22GEN-E046-Sunday-00_112450_E..S69R,World Trade Center
10747,BSP22GEN-E046-Sunday-00_112900_E..N72R,Jamaica Center-Parsons/Archer
10748,BSP22GEN-E046-Sunday-00_113650_E..S69R,World Trade Center
10749,BSP22GEN-E046-Sunday-00_114100_E..N72R,Jamaica Center-Parsons/Archer
10750,BSP22GEN-E046-Sunday-00_114850_E..S69R,World Trade Center
10751,BSP22GEN-E046-Sunday-00_115300_E..N72R,Jamaica Center-Parsons/Archer
10752,BSP22GEN-E046-Sunday-00_116050_E..S69R,World Trade Center
10753,BSP22GEN-E046-Sunday-00_116500_E..N72R,Jamaica Center-Parsons/Archer
10754,BSP22GEN-E046-Sunday-00_117250_E..S69R,World Trade Center
10755,BSP22GEN-E046-Sunday-00_117700_E..N72R,Jamaica Center-Parsons/Archer
10756,BSP22GEN-E046-Sunday-00_118500_E..S69R,World Trade Center
10757,BSP22GEN-E046-Sunday-00_118900_E..N72R,Jamaica Center-Parsons/Archer
10758,BSP22GEN-E046-Sunday-00_119600_E..S69R,World Trade Center
10759,BSP22GEN-E046-Sunday-00_120100_E..N72R,Jamaica Center-Parsons/Archer
10760,BSP22GEN-E046-Sunday-00_120800_E..S69R,World Trade Center
10761,BSP22GEN-E046-Sunday-00_121300_E..N72R,Jamaica Center-Parsons/Archer
10762,BSP22GEN-E046-Sunday-00_122000_E..S69R,World Trade Center
10763,BSP22GEN-E046-Sunday-00_122500_E..N72R,Jamaica Center-Parsons/Archer
10764,BSP22GEN-E046-Sunday-00_123200_E..S69R,World Trade Center
10765,BSP22GEN-E046-Sunday-00_123700_E..N72R,Jamaica Center-Parsons/Archer
10766,BSP22GEN-E046-Sunday-00_124400_E..S69R,World Trade Center
10767,BSP22GEN-E046-Sunday-00_124900_E..N72R,Jamaica Center-Parsons/Archer
10768,BSP22GEN-E046-Sunday-00_125600_E..S69R,World Trade Center
10769,BSP22GEN-E046-Sunday-00_126100_E..N72R,Jamaica Center-Parsons/Archer
10770,BSP22GEN-E046-Sunday-00_126800_E..S69R,World Trade Center
10771,BSP22GEN-E046-Sunday-00_127300_E..N72R,Jamaica Center-Parsons/Archer
10772,BSP22GEN-E046-Sunday-00_128000_E..S69R,World Trade Center
10773,BSP22GEN-E046-Sunday-00_128500_E..N72R,Jamaica Center-Parsons/Archer
10774,BSP22GEN-E046-Sunday-00_129450_E..S69R,World Trade Center
10775,BSP22GEN-E046-Sunday-00_129700_E..N72R,Jamaica Center-Parsons/Archer
10776,BSP22GEN-E046-Sunday-00_130900_E..N72R,Jamaica Center-Parsons/Archer
10777,BSP22GEN-E046-Sunday-00_130950_E..S69R,World Trade Center
10778,BSP22GEN-E046-Sunday-00_132100_E..N72R,Jamaica Center-Parsons/Archer
10779,BSP22GEN-E046-Sunday-00_132350_E..S69R,World Trade Center
10780,BSP22GEN-E046-Sunday-00_133300_E..N72R,Jamaica Center-Parsons/Archer
10781,BSP22GEN-E046-Sunday-00_133850_E..S69R,World Trade Center
10782,BSP22GEN-E046-Sunday-00_134500_E..N72R,Jamaica Center-Parsons/Archer
10783,BSP22GEN-E046-Sunday-00_134900_E..S04R,World Trade Center
10784,BSP22GEN-E046-Sunday-00_135700_E..N72R,Jamaica Center-Parsons/Archer
10785,BSP22GEN-E046-Sunday-00_136300_E..S04R,World Trade Center
10786,BSP22GEN-E046-Sunday-00_137050_E..N72R,Jamaica Center-Parsons/Archer
10787,BSP22GEN-E046-Sunday-00_137800_E..S04R,World Trade Center
10788,BSP22GEN-E046-Sunday-00_138400_E..N72R,Jamaica Center-Parsons/Archer
10789,BSP22GEN-E046-Sunday-00_139500_E..S04R,World Trade Center
10790,BSP22GEN-E046-Sunday-00_139950_E..N72R,Jamaica Center-Parsons/Archer
10791,BSP22GEN-E046-Sunday-00_141350_E..S04R,World Trade Center
10792,BSP22GEN-E046-Sunday-00_141450_E..N72R,Jamaica Center-Parsons/Archer
10793,BSP22GEN-E046-Sunday-00_142850_E..N05R,Jamaica Center-Parsons/Archer
10794,BSP22GEN-E046-Sunday-00_143350_E..S04R,World Trade Center
10795,BSP22GEN-E046-Sunday-00_144850_E..N05R,Jamaica Center-Parsons/Archer
10796,BSP22GEN-E046-Sunday-00_146850_E..N05R,Jamaica Center-Parsons/Archer
10797,BSP22GEN-E046-Sunday-00_148850_E..N05R,Jamaica Center-Parsons/Archer
10798,BSP22GEN-E046-Sunday-00_150850_E..N05R,Jamaica Center-Parsons/Archer
11425,BSP22GEN-F048-Sunday-00_000900_F..S69R,Coney Island-Stillwell Av
11426,BSP22GEN-F048-Sunday-00_002900_F..S69R,Coney Island-Stillwell Av
11427,BSP22GEN-F048-Sunday-00_004900_F..S69R,Coney Island-Stillwell Av
11428,BSP22GEN-F048-Sunday-00_006900_F..S69R,Coney Island-Stillwell Av
11429,BSP22GEN-F048-Sunday-00_008900_F..S69R,Coney Island-Stillwell Av
11430,BSP22GEN-F048-Sunday-00_010900_F..S69R,Coney Island-Stillwell Av
11431,BSP22GEN-F048-Sunday-00_012150_F..N69R,Jamaica-179 St
11432,BSP22GEN-F048-Sunday-00_012900_F..S69R,Coney Island-Stillwell Av
11433,BSP22GEN-F048-Sunday-00_014150_F..N69R,Jamaica-179 St
11434,BSP22GEN-F048-Sunday-00_014900_F..S69R,Coney Island-Stillwell Av
11435,BSP22GEN-F048-Sunday-00_016150_F..N69R,Jamaica-179 St
11436,BSP22GEN-F048-Sunday-00_016900_F..S69R,Coney Island-Stillwell Av
11437,BSP22GEN-F048-Sunday-00_018150_F..N69R,Jamaica-179 St
11438,BSP22GEN-F048-Sunday-00_018900_F..S69R,Coney Island-Stillwell Av
11439,BSP22GEN-F048-Sunday-00_020150_F..N69R,Jamaica-179 St
11440,BSP22GEN-F048-Sunday-00_020900_F..S69R,Coney Island-Stillwell Av
11441,BSP22GEN-F048-Sunday-00_022150_F..N69R,Jamaica-179 St
11442,BSP22GEN-F048-Sunday-00_022900_F..S69R,Coney Island-Stillwell Av
11443,BSP22GEN-F048-Sunday-00_024150_F..N69R,Jamaica-179 St
11444,BSP22GEN-F048-Sunday-00_024900_F..S69R,Coney Island-Stillwell Av
11445,BSP22GEN-F048-Sunday-00_026150_F..N69R,Jamaica-179 St
11446,BSP22GEN-F048-Sunday-00_026900_F..S69R,Coney Island-Stillwell Av
11447,BSP22GEN-F048-Sunday-00_028150_F..N69R,Jamaica-179 St
11448,BSP22GEN-F048-Sunday-00_028900_F..S69R,Coney Island-Stillwell Av
11449,BSP22GEN-F048-Sunday-00_030150_F..N69R,Jamaica-179 St
11450,BSP22GEN-F048-Sunday-00_030900_F..S69R,Coney Island-Stillwell Av
11451,BSP22GEN-F048-Sunday-00_032150_F..N69R,Jamaica-179 St
11452,BSP22GEN-F048-Sunday-00_032900_F..S69R,Coney Island-Stillwell Av
11453,BSP22GEN-F048-Sunday-00_034150_F..N69R,Jamaica-179 St
11454,BSP22GEN-F048-Sunday-00_034900_F..S69R,Coney Island-Stillwell Av
11455,BSP22GEN-F048-Sunday-00_036150_F..N69R,Jamaica-179 St
11456,BSP22GEN-F048-Sunday-00_036900_F..S69R,Coney Island-Stillwell Av
11457,BSP22GEN-F048-Sunday-00_038150_F..N69R,Jamaica-179 St
11458,BSP22GEN-F048-Sunday-00_038900_F..S69R,Coney Island-Stillwell Av
11459,BSP22GEN-F048-Sunday-00_040150_F..N69R,Jamaica-179 St
11460,BSP22GEN-F048-Sunday-00_040900_F..S69R,Coney Island-Stillwell Av
11461,BSP22GEN-F048-Sunday-00_042000_F..N69R,Jamaica-179 St
11462,BSP22GEN-F048-Sunday-00_042500_F..S69R,Coney Island-Stillwell Av
11463,BSP22GEN-F048-Sunday-00_043900_F..N69R,Jamaica-179 St
11464,BSP22GEN-F048-Sunday-00_044000_F..S69R,Coney Island-Stillwell Av
11465,BSP22GEN-F048-Sunday-00_045400_F..N69R,Jamaica-179 St
11466,BSP22GEN-F048-Sunday-00_045500_F..S69R,Coney Island-Stillwell Av
11467,BSP22GEN-F048-Sunday-00_046950_F..N69R,Jamaica-179 St
11468,BSP22GEN-F048-Sunday-00_047000_F..S69R,Coney Island-Stillwell Av
11469,BSP22GEN-F048-Sunday-00_048250_F..S69R,Coney Island-Stillwell Av
11470,BSP22GEN-F048-Sunday-00_048450_F..N69R,Jamaica-179 St
11471,BSP22GEN-F048-Sunday-00_049800_F..S69R,Coney Island-Stillwell Av
11472,BSP22GEN-F048-Sunday-00_049950_F..N69R,Jamaica-179 St
11473,BSP22GEN-F048-Sunday-00_051450_F..N69R,Jamaica-179 St
11474,BSP22GEN-F048-Sunday-00_051500_F..S69R,Coney Island-Stillwell Av
11475,BSP22GEN-F048-Sunday-00_052650_F..N69R,Jamaica-179 St
11476,BSP22GEN-F048-Sunday-00_053000_F..S69R,Coney Island-Stillwell Av
11477,BSP22GEN-F048-Sunday-00_053850_F..N69R,Jamaica-179 St
11478,BSP22GEN-F048-Sunday-00_054350_F..S69R,Coney Island-Stillwell Av
11479,BSP22GEN-F048-Sunday-00_055050_F..N69R,Jamaica-179 St
11480,BSP22GEN-F048-Sunday-00_055550_F..S69R,Coney Island-Stillwell Av
11481,BSP22GEN-F048-Sunday-00_056250_F..N69R,Jamaica-179 St
11482,BSP22GEN-F048-Sunday-00_056750_F..S69R,Coney Island-Stillwell Av
11483,BSP22GEN-F048-Sunday-00_057450_F..N69R,Jamaica-179 St
11484,BSP22GEN-F048-Sunday-00_057950_F..S69R,Coney Island-Stillwell Av
11485,BSP22GEN-F048-Sunday-00_058650_F..N69R,Jamaica-179 St
11486,BSP22GEN-F048-Sunday-00_059150_F..S69R,Coney Island-Stillwell Av
11487,BSP22GEN-F048-Sunday-00_059850_F..N69R,Jamaica-179 St
11488,BSP22GEN-F048-Sunday-00_060350_F..S69R,Coney Island-Stillwell Av
11489,BSP22GEN-F048-Sunday-00_061050_F..N69R,Jamaica-179 St
11490,BSP22GEN-F048-Sunday-00_061550_F..S69R,Coney Island-Stillwell Av
11491,BSP22GEN-F048-Sunday-00_062250_F..N69R,Jamaica-179 St
11492,BSP22GEN-F048-Sunday-00_062750_F..S69R,Coney Island-Stillwell Av
11493,BSP22GEN-F048-Sunday-00_063450_F..N69R,Jamaica-179 St
11494,BSP22GEN-F048-Sunday-00_063950_F..S69R,Coney Island-Stillwell Av
11495,BSP22GEN-F048-Sunday-00_064650_F..N69R,Jamaica-179 St
11496,BSP22GEN-F048-Sunday-00_065150_F..S69R,Coney Island-Stillwell Av
11497,BSP22GEN-F048-Sunday-00_065850_F..N69R,Jamaica-179 St
11498,BSP22GEN-F048-Sunday-00_066350_F..S69R,Coney Island-Stillwell Av
11499,BSP22GEN-F048-Sunday-00_067050_F..N69R,Jamaica-179 St
11500,BSP22GEN-F048-Sunday-00_067550_F..S69R,Coney Island-Stillwell Av
11501,BSP22GEN-F048-Sunday-00_068250_F..N69R,Jamaica-179 St
11502,BSP22GEN-F048-Sunday-00_068750_F..S69R,Coney Island-Stillwell Av
11503,BSP22GEN-F048-Sunday-00_069450_F..N69R,Jamaica-179 St
11504,BSP22GEN-F048-Sunday-00_069950_F..S69R,Coney Island-Stillwell Av
11505,BSP22GEN-F048-Sunday-00_070650_F..N69R,Jamaica-179 St
11506,BSP22GEN-F048-Sunday-00_071150_F..S69R,Coney Island-Stillwell Av
11507,BSP22GEN-F048-Sunday-00_071850_F..N69R,Jamaica-179 St
11508,BSP22GEN-F048-Sunday-00_072350_F..S69R,Coney Island-Stillwell Av
11509,BSP22GEN-F048-Sunday-00_073050_F..N69R,Jamaica-179 St
11510,BSP22GEN-F048-Sunday-00_073550_F..S69R,Coney Island-Stillwell Av
11511,BSP22GEN-F048-Sunday-00_074250_F..N69R,Jamaica-179 St
11512,BSP22GEN-F048-Sunday-00_074750_F..S69R,Coney Island-Stillwell Av
11513,BSP22GEN-F048-Sunday-00_075450_F..N69R,Jamaica-179 St
11514,BSP22GEN-F048-Sunday-00_075950_F..S69R,Coney Island-Stillwell Av
11515,BSP22GEN-F048-Sunday-00_076650_F..N69R,Jamaica-179 St
11516,BSP22GEN-F048-Sunday-00_077150_F..S69R,Coney Island-Stillwell Av
11517,BSP22GEN-F048-Sunday-00_077850_F..N69R,Jamaica-179 St
11518,BSP22GEN-F048-Sunday-00_078350_F..S69R,Coney Island-Stillwell Av
11519,BSP22GEN-F048-Sunday-00_079050_F..N69R,Jamaica-179 St
11520,BSP22GEN-F048-Sunday-00_079550_F..S69R,Coney Island-Stillwell Av
11521,BSP22GEN-F048-Sunday-00_080250_F..N69R,Jamaica-179 St
11522,BSP22GEN-F048-Sunday-00_080750_F..S69R,Coney Island-Stillwell Av
11523,BSP22GEN-F048-Sunday-00_081450_F..N69R,Jamaica-179 St
11524,BSP22GEN-F048-Sunday-00_081950_F..S69R,Coney Island-Stillwell Av
11525,BSP22GEN-F048-Sunday-00_082650_F..N69R,Jamaica-179 St
11526,BSP22GEN-F048-Sunday-00_083150_F..S69R,Coney Island-Stillwell Av
11527,BSP22GEN-F048-Sunday-00_083850_F..N69R,Jamaica-179 St
11528,BSP22GEN-F048-Sunday-00_084350_F..S69R,Coney Island-Stillwell Av
11529,BSP22GEN-F048-Sunday-00_085050_F..N69R,Jamaica-179 St
11530,BSP22GEN-F048-Sunday-00_085550_F..S69R,Coney Island-Stillwell Av
11531,BSP22GEN-F048-Sunday-00_086250_F..N69R,Jamaica-179 St
11532,BSP22GEN-F048-Sunday-00_086750_F..S69R,Coney Island-Stillwell Av
11533,BSP22GEN-F048-Sunday-00_087450_F..N69R,Jamaica-179 St
11534,BSP22GEN-F048-Sunday-00_087950_F..S69R,Coney Island-Stillwell Av
11535,BSP22GEN-F048-Sunday-00_088650_F..N69R,Jamaica-179 St
11536,BSP22GEN-F048-Sunday-00_089150_F..S69R,Coney Island-Stillwell Av
11537,BSP22GEN-F048-Sunday-00_089850_F..N69R,Jamaica-179 St
11538,BSP22GEN-F048-Sunday-00_090350_F..S69R,Coney Island-Stillwell Av
11539,BSP22GEN-F048-Sunday-00_091050_F..N69R,Jamaica-179 St
11540,BSP22GEN-F048-Sunday-00_091550_F..S69R,Coney Island-Stillwell Av
11541,BSP22GEN-F048-Sunday-00_092250_F..N69R,Jamaica-179 St
11542,BSP22GEN-F048-Sunday-00_092750_F..S69R,Coney Island-Stillwell Av
11543,BSP22GEN-F048-Sunday-00_093450_F..N69R,Jamaica-179 St
11544,BSP22GEN-F048-Sunday-00_093950_F..S69R,Coney Island-Stillwell Av
11545,BSP22GEN-F048-Sunday-00_094650_F..N69R,Jamaica-179 St
11546,BSP22GEN-F048-Sunday-00_095150_F..S69R,Coney Island-Stillwell Av
11547,BSP22GEN-F048-Sunday-00_095850_F..N69R,Jamaica-179 St
11548,BSP22GEN-F048-Sunday-00_096350_F..S69R,Coney Island-Stillwell Av
11549,BSP22GEN-F048-Sunday-00_097050_F..N69R,Jamaica-179 St
11550,BSP22GEN-F048-Sunday-00_097550_F..S69R,Coney Island-Stillwell Av
11551,BSP22GEN-F048-Sunday-00_098250_F..N69R,Jamaica-179 St
11552,BSP22GEN-F048-Sunday-00_098750_F..S69R,Coney Island-Stillwell Av
11553,BSP22GEN-F048-Sunday-00_099450_F..N69R,Jamaica-179 St
11554,BSP22GEN-F048-Sunday-00_099950_F..S69R,Coney Island-Stillwell Av
11555,BSP22GEN-F048-Sunday-00_100650_F..N69R,Jamaica-179 St
11556,BSP22GEN-F048-Sunday-00_101150_F..S69R,Coney Island-Stillwell Av
11557,BSP22GEN-F048-Sunday-00_101850_F..N69R,Jamaica-179 St
11558,BSP22GEN-F048-Sunday-00_102350_F..S69R,Coney Island-Stillwell Av
11559,BSP22GEN-F048-Sunday-00_103050_F..N69R,Jamaica-179 St
11560,BSP22GEN-F048-Sunday-00_103550_F..S69R,Coney Island-Stillwell Av
11561,BSP22GEN-F048-Sunday-00_104250_F..N69R,Jamaica-179 St
11562,BSP22GEN-F048-Sunday-00_104750_F..S69R,Coney Island-Stillwell Av
11563,BSP22GEN-F048-Sunday-00_105450_F..N69R,Jamaica-179 St
11564,BSP22GEN-F048-Sunday-00_105950_F..S69R,Coney Island-Stillwell Av
11565,BSP22GEN-F048-Sunday-00_106650_F..N69R,Jamaica-179 St
11566,BSP22GEN-F048-Sunday-00_107150_F..S69R,Coney Island-Stillwell Av
11567,BSP22GEN-F048-Sunday-00_107850_F..N69R,Jamaica-179 St
11568,BSP22GEN-F048-Sunday-00_108350_F..S69R,Coney Island-Stillwell Av
11569,BSP22GEN-F048-Sunday-00_109050_F..N69R,Jamaica-179 St
11570,BSP22GEN-F048-Sunday-00_109550_F..S69R,Coney Island-Stillwell Av
11571,BSP22GEN-F048-Sunday-00_110250_F..N69R,Jamaica-179 St
11572,BSP22GEN-F048-Sunday-00_110650_F..S69R,Coney Island-Stillwell Av
11573,BSP22GEN-F048-Sunday-00_111450_F..N69R,Jamaica-179 St
11574,BSP22GEN-F048-Sunday-00_111850_F..S69R,Coney Island-Stillwell Av
11575,BSP22GEN-F048-Sunday-00_112650_F..N69R,Jamaica-179 St
11576,BSP22GEN-F048-Sunday-00_113050_F..S69R,Coney Island-Stillwell Av
11577,BSP22GEN-F048-Sunday-00_113850_F..N69R,Jamaica-179 St
11578,BSP22GEN-F048-Sunday-00_114250_F..S69R,Coney Island-Stillwell Av
11579,BSP22GEN-F048-Sunday-00_115050_F..N69R,Jamaica-179 St
11580,BSP22GEN-F048-Sunday-00_115450_F..S69R,Coney Island-Stillwell Av
11581,BSP22GEN-F048-Sunday-00_116250_F..N69R,Jamaica-179 St
11582,BSP22GEN-F048-Sunday-00_116650_F..S69R,Coney Island-Stillwell Av
11583,BSP22GEN-F048-Sunday-00_117450_F..N69R,Jamaica-179 St
11584,BSP22GEN-F048-Sunday-00_117850_F..S69R,Coney Island-Stillwell Av
11585,BSP22GEN-F048-Sunday-00_118650_F..N69R,Jamaica-179 St
11586,BSP22GEN-F048-Sunday-00_119050_F..S69R,Coney Island-Stillwell Av
11587,BSP22GEN-F048-Sunday-00_119850_F..N69R,Jamaica-179 St
11588,BSP22GEN-F048-Sunday-00_120250_F..S69R,Coney Island-Stillwell Av
11589,BSP22GEN-F048-Sunday-00_121050_F..N69R,Jamaica-179 St
11590,BSP22GEN-F048-Sunday-00_121450_F..S69R,Coney Island-Stillwell Av
11591,BSP22GEN-F048-Sunday-00_122250_F..N69R,Jamaica-179 St
11592,BSP22GEN-F048-Sunday-00_122650_F..S69R,Coney Island-Stillwell Av
11593,BSP22GEN-F048-Sunday-00_123450_F..N69R,Jamaica-179 St
11594,BSP22GEN-F048-Sunday-00_123850_F..S69R,Coney Island-Stillwell Av
11595,BSP22GEN-F048-Sunday-00_124650_F..N69R,Jamaica-179 St
11596,BSP22GEN-F048-Sunday-00_125050_F..S69R,Coney Island-Stillwell Av
11597,BSP22GEN-F048-Sunday-00_125850_F..N69R,Jamaica-179 St
11598,BSP22GEN-F048-Sunday-00_126250_F..S69R,Coney Island-Stillwell Av
11599,BSP22GEN-F048-Sunday-00_127050_F..N69R,Jamaica-179 St
11600,BSP22GEN-F048-Sunday-00_127450_F..S69R,Coney Island-Stillwell Av
11601,BSP22GEN-F048-Sunday-00_128250_F..N69R,Jamaica-179 St
11602,BSP22GEN-F048-Sunday-00_128650_F..S69R,Coney Island-Stillwell Av
11603,BSP22GEN-F048-Sunday-00_129450_F..N69R,Jamaica-179 St
11604,BSP22GEN-F048-Sunday-00_129850_F..S69R,Coney Island-Stillwell Av
11605,BSP22GEN-F048-Sunday-00_130900_F..N69R,Jamaica-179 St
11606,BSP22GEN-F048-Sunday-00_131350_F..S69R,Coney Island-Stillwell Av
11607,BSP22GEN-F048-Sunday-00_132400_F..N69R,Jamaica-179 St
11608,BSP22GEN-F048-Sunday-00_132850_F..S69R,Coney Island-Stillwell Av
11609,BSP22GEN-F048-Sunday-00_133850_F..N69R,Jamaica-179 St
11610,BSP22GEN-F048-Sunday-00_134350_F..S69R,Coney Island-Stillwell Av
11611,BSP22GEN-F048-Sunday-00_135400_F..N69R,Jamaica-179 St
11612,BSP22GEN-F048-Sunday-00_135850_F..S69R,Coney Island-Stillwell Av
11613,BSP22GEN-F048-Sunday-00_136900_F..N69R,Jamaica-179 St
11614,BSP22GEN-F048-Sunday-00_137350_F..S69R,Coney Island-Stillwell Av
11615,BSP22GEN-F048-Sunday-00_138400_F..N69R,Jamaica-179 St
11616,BSP22GEN-F048-Sunday-00_138900_F..S69R,Coney Island-Stillwell Av
11617,BSP22GEN-F048-Sunday-00_140150_F..N69R,Jamaica-179 St
11618,BSP22GEN-F048-Sunday-00_140900_F..S69R,Coney Island-Stillwell Av
11619,BSP22GEN-F048-Sunday-00_142150_F..N69R,Jamaica-179 St
11620,BSP22GEN-F048-Sunday-00_142900_F..S69R,Coney Island-Stillwell Av
11621,BSP22GEN-F048-Sunday-00_144150_F..N69R,Jamaica-179 St
11622,BSP22GEN-F048-Sunday-00_146150_F..N69R,Jamaica-179 St
11623,BSP22GEN-F048-Sunday-00_148150_F..N69R,Jamaica-179 St
11624,BSP22GEN-F048-Sunday-00_150150_F..N69R,Jamaica-179 St
11625,BSP22GEN-F048-Sunday-00_152150_F..N69R,Jamaica-179 St
11626,BSP22GEN-F048-Sunday-00_154150_F..N69R,Jamaica-179 St
12481,BSP22GEN-FS012-Sunday-00_000000_FS.S01R,Prospect Park
12482,BSP22GEN-FS012-Sunday-00_000950_FS.N01R,Franklin Av
12483,BSP22GEN-FS012-Sunday-00_002000_FS.S01R,Prospect Park
12484,BSP22GEN-FS012-Sunday-00_002950_FS.N01R,Franklin Av
12485,BSP22GEN-FS012-Sunday-00_004000_FS.S01R,Prospect Park
12486,BSP22GEN-FS012-Sunday-00_004950_FS.N01R,Franklin Av
12487,BSP22GEN-FS012-Sunday-00_006000_FS.S01R,Prospect Park
12488,BSP22GEN-FS012-Sunday-00_006950_FS.N01R,Franklin Av
12489,BSP22GEN-FS012-Sunday-00_008000_FS.S01R,Prospect Park
12490,BSP22GEN-FS012-Sunday-00_008950_FS.N01R,Franklin Av
12491,BSP22GEN-FS012-Sunday-00_010000_FS.S01R,Prospect Park
12492,BSP22GEN-FS012-Sunday-00_010950_FS.N01R,Franklin Av
12493,BSP22GEN-FS012-Sunday-00_012000_FS.S01R,Prospect Park
12494,BSP22GEN-FS012-Sunday-00_012950_FS.N01R,Franklin Av
12495,BSP22GEN-FS012-Sunday-00_014000_FS.S01R,Prospect Park
12496,BSP22GEN-FS012-Sunday-00_014950_FS.N01R,Franklin Av
12497,BSP22GEN-FS012-Sunday-00_016000_FS.S01R,Prospect Park
12498,BSP22GEN-FS012-Sunday-00_016950_FS.N01R,Franklin Av
12499,BSP22GEN-FS012-Sunday-00_018000_FS.S01R,Prospect Park
12500,BSP22GEN-FS012-Sunday-00_018950_FS.N01R,Franklin Av
12501,BSP22GEN-FS012-Sunday-00_020000_FS.S01R,Prospect Park
12502,BSP22GEN-FS012-Sunday-00_020950_FS.N01R,Franklin Av
12503,BSP22GEN-FS012-Sunday-00_022000_FS.S01R,Prospect Park
12504,BSP22GEN-FS012-Sunday-00_022950_FS.N01R,Franklin Av
12505,BSP22GEN-FS012-Sunday-00_024000_FS.S01R,Prospect Park
12506,BSP22GEN-FS012-Sunday-00_024950_FS.N01R,Franklin Av
12507,BSP22GEN-FS012-Sunday-00_026000_FS.S01R,Prospect Park
12508,BSP22GEN-FS012-Sunday-00_026950_FS.N01R,Franklin Av
12509,BSP22GEN-FS012-Sunday-00_028000_FS.S01R,Prospect Park
12510,BSP22GEN-FS012-Sunday-00_028950_FS.N01R,Franklin Av
12511,BSP22GEN-FS012-Sunday-00_030000_FS.S01R,Prospect Park
12512,BSP22GEN-FS012-Sunday-00_030950_FS.N01R,Franklin Av
12513,BSP22GEN-FS012-Sunday-00_032000_FS.S01R,Prospect Park
12514,BSP22GEN-FS012-Sunday-00_032950_FS.N01R,Franklin Av
12515,BSP22GEN-FS012-Sunday-00_034000_FS.S01R,Prospect Park
12516,BSP22GEN-FS012-Sunday-00_034950_FS.N01R,Franklin Av
12517,BSP22GEN-FS012-Sunday-00_036000_FS.S01R,Prospect Park
12518,BSP22GEN-FS012-Sunday-00_036950_FS.N01R,Franklin Av
12519,BSP22GEN-FS012-Sunday-00_038000_FS.S01R,Prospect Park
12520,BSP22GEN-FS012-Sunday-00_038950_FS.N01R,Franklin Av
12521,BSP22GEN-FS012-Sunday-00_040000_FS.S01R,Prospect Park
12522,BSP22GEN-FS012-Sunday-00_040950_FS.N01R,Franklin Av
12523,BSP22GEN-FS012-Sunday-00_042000_FS.S01R,Prospect Park
12524,BSP22GEN-FS012-Sunday-00_042950_FS.N01R,Franklin Av
12525,BSP22GEN-FS012-Sunday-00_044000_FS.S01R,Prospect Park
12526,BSP22GEN-FS012-Sunday-00_044450_FS.N01R,Franklin Av
12527,BSP22GEN-FS012-Sunday-00_045500_FS.S01R,Prospect Park
12528,BSP22GEN-FS012-Sunday-00_045950_FS.N01R,Franklin Av
12529,BSP22GEN-FS012-Sunday-00_047000_FS.S01R,Prospect Park
12530,BSP22GEN-FS012-Sunday-00_047450_FS.N01R,Franklin Av
12531,BSP22GEN-FS012-Sunday-00_048500_FS.S01R,Prospect Park
12532,BSP22GEN-FS012-Sunday-00_048950_FS.N01R,Franklin Av
12533,BSP22GEN-FS012-Sunday-00_050000_FS.S01R,Prospect Park
12534,BSP22GEN-FS012-Sunday-00_050450_FS.N01R,Franklin Av
12535,BSP22GEN-FS012-Sunday-00_051500_FS.S01R,Prospect Park
12536,BSP22GEN-FS012-Sunday-00_051950_FS.N01R,Franklin Av
